analysis	correlation_type	network_a	component_a	network_b	component_b	network_pair	participant	run	condition	condition_order	dual_regression_label	n_timepoints	r	fisher_z
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-225	04	sham	01	subject00064	240	0.1544472043	0.1556931439
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-225	04	sham	01	subject00064	240	-0.09178115679	-0.09204018202
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-225	04	sham	01	subject00064	240	-0.2248627331	-0.2287719649
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-225	04	sham	01	subject00064	240	0.1531098421	0.1543233897
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-225	04	sham	01	subject00064	240	0.1144648953	0.1149687769
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-225	04	sham	01	subject00064	240	0.2973904256	0.3066543971
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-225	02	rtpj	02	subject00065	240	-0.02898676219	-0.02899488483
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-225	02	rtpj	02	subject00065	240	0.2359681109	0.2405001547
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-225	02	rtpj	02	subject00065	240	-0.3070670364	-0.3173038709
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-225	02	rtpj	02	subject00065	240	0.03087315025	0.03088296479
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-225	02	rtpj	02	subject00065	240	0.06720192751	0.06730336604
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-225	02	rtpj	02	subject00065	240	-0.2387420639	-0.2434397175
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.08043189436	0.08060601647
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.0809808268	-0.08115854785
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-225	02	rtpj	02	subject00065	240	0.1865301684	0.1887398303
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-225	02	rtpj	02	subject00065	240	0.2544633377	0.2601794148
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-225	02	rtpj	02	subject00065	240	-0.1757469672	-0.1775906899
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-225	02	rtpj	02	subject00065	240	-0.1500352935	-0.151176542
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-225	02	rtpj	02	subject00065	240	0.1179014574	0.1184523659
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.2152465602	-0.2186663432
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.2333406565	-0.2377195932
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-225	02	rtpj	02	subject00065	240	0.03414510293	0.03415838201
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-225	02	rtpj	02	subject00065	240	0.01759429402	0.01759610985
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-225	02	rtpj	02	subject00065	240	0.09509773396	0.09538597424
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-225	02	rtpj	02	subject00065	240	-0.4557534805	-0.4919382983
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.3324820085	-0.3456161553
smith09_denoised	full	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.297605669	-0.3068905404
smith09_denoised	full	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-225	02	rtpj	02	subject00065	240	-0.2109319397	-0.2141464808
smith09_denoised	full	dmn	4	auditory	7	dmn__auditory	sub-225	02	rtpj	02	subject00065	240	-0.3801757401	-0.400265066
smith09_denoised	full	dmn	4	ecn	8	dmn__ecn	sub-225	02	rtpj	02	subject00065	240	0.1833033996	0.1853988148
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1837676781	-0.1858792778
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.2879994006	-0.2963833441
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-225	02	rtpj	02	subject00065	240	0.4195170151	0.4471057365
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-225	02	rtpj	02	subject00065	240	0.007581907445	0.007582052733
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.1373306343	0.1382038756
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.1047396658	0.1051252187
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-225	02	rtpj	02	subject00065	240	-0.1616651854	-0.1630960993
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1270589168	-0.1277493622
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.04391144858	-0.04393970485
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.3509884655	0.3665706555
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.2541131428	0.25980501
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.487863937	0.5332532166
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-225	02	rtpj	02	subject00065	240	0.02257220119	0.02257603591
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-225	02	rtpj	02	subject00065	240	0.192025342	0.1944392066
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-225	02	rtpj	02	subject00065	240	-0.294519853	-0.3035082525
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-225	02	rtpj	02	subject00065	240	-0.02143945908	-0.02144274487
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-225	02	rtpj	02	subject00065	240	-0.06499470615	-0.06508645812
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-225	02	rtpj	02	subject00065	240	-0.1089064301	-0.1093400859
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.1948827537	0.1974077156
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1719118938	-0.1736361171
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-225	02	rtpj	02	subject00065	240	0.2110411794	0.2142608099
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-225	02	rtpj	02	subject00065	240	0.080626563	0.08080195577
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-225	02	rtpj	02	subject00065	240	-0.1004235596	-0.1007632041
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-225	02	rtpj	02	subject00065	240	-0.07207809134	-0.07220330314
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-225	02	rtpj	02	subject00065	240	0.242674925	0.2476144731
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1446257871	-0.1456469949
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1119961997	-0.1124680173
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-225	02	rtpj	02	subject00065	240	0.03635645473	0.036372486
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-225	02	rtpj	02	subject00065	240	0.1421487779	0.1431179882
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-225	02	rtpj	02	subject00065	240	0.02655590642	0.02656215161
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-225	02	rtpj	02	subject00065	240	-0.3155673472	-0.3267165217
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.09852336533	-0.09884401889
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.06362425009	-0.0637103105
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-225	02	rtpj	02	subject00065	240	0.06219889034	0.0622792867
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-225	02	rtpj	02	subject00065	240	-0.3592419191	-0.3760152171
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-225	02	rtpj	02	subject00065	240	0.2390410131	0.2437567601
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.06266279756	-0.06274500913
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.3001234472	-0.309655266
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-225	02	rtpj	02	subject00065	240	0.391669077	0.4137700327
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-225	02	rtpj	02	subject00065	240	0.0003741468476	0.000374146865
smith09_denoised	partial	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.1174600958	0.1180048062
smith09_denoised	partial	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.04134252344	0.0413661019
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-225	02	rtpj	02	subject00065	240	0.01547040982	0.0154716442
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1828938166	-0.1849750242
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-225	02	rtpj	02	subject00065	240	-0.1080052992	-0.1084282291
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-225	02	rtpj	02	subject00065	240	0.2360454253	0.2405820295
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.1282953168	0.1290062515
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-225	02	rtpj	02	subject00065	240	0.3391424915	0.3531232546
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-225	03	vlpfc	03	subject00066	240	-0.04347921284	-0.04350664226
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-225	03	vlpfc	03	subject00066	240	0.3925395865	0.4147986948
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-225	03	vlpfc	03	subject00066	240	0.08082941465	0.08100613808
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.2164133575	0.2198901486
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-225	03	vlpfc	03	subject00066	240	0.3034395569	0.3133036459
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.1262610816	-0.1269385188
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.1337539595	-0.134560257
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.4355216075	-0.466690723
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-225	03	vlpfc	03	subject00066	240	0.03284090025	0.03285271447
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-225	03	vlpfc	03	subject00066	240	0.006732541852	0.006732643577
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	-0.1355129736	-0.1363517445
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-225	03	vlpfc	03	subject00066	240	-0.1713829705	-0.1730911372
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-225	03	vlpfc	03	subject00066	240	0.1417079212	0.1426680685
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.07103157877	0.07115140465
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.1693112968	-0.1709575498
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-225	03	vlpfc	03	subject00066	240	-0.08172842283	-0.0819111249
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.2014394234	0.2042324043
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-225	03	vlpfc	03	subject00066	240	0.292541158	0.3013429978
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.4717337756	-0.5122980272
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.4309999324	-0.4611240897
smith09_denoised	full	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.308834785	-0.3192568263
smith09_denoised	full	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.1598002852	0.161181741
smith09_denoised	full	dmn	4	auditory	7	dmn__auditory	sub-225	03	vlpfc	03	subject00066	240	-0.04018218684	-0.04020383398
smith09_denoised	full	dmn	4	ecn	8	dmn__ecn	sub-225	03	vlpfc	03	subject00066	240	0.2694835984	0.2763068989
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.1135199465	0.1140113875
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.1985432632	-0.2012155791
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-225	03	vlpfc	03	subject00066	240	0.3702243032	0.3886830056
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.1024261545	-0.1027866145
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.09392182149	-0.0941994636
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.1805456712	-0.1825466888
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.2071767269	-0.2102196452
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.2983467924	-0.3077038802
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.3473437836	-0.3624199214
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.3804468274	0.4005819924
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-225	03	vlpfc	03	subject00066	240	0.07272903407	0.0728576763
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-225	03	vlpfc	03	subject00066	240	0.3193190078	0.3308886115
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-225	03	vlpfc	03	subject00066	240	-0.1200548853	-0.120636716
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-225	03	vlpfc	03	subject00066	240	0.2932855752	0.302157279
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-225	03	vlpfc	03	subject00066	240	0.008557864448	0.008558073375
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.06319490268	0.0632792298
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-225	03	vlpfc	03	subject00066	240	0.1005062512	0.1008467388
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-225	03	vlpfc	03	subject00066	240	0.04621863997	0.04625159239
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.1497012786	0.1508348526
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.3355518999	-0.3490715611
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-225	03	vlpfc	03	subject00066	240	0.1427986953	0.1437813716
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-225	03	vlpfc	03	subject00066	240	-0.07912682941	-0.07929259171
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	-0.07422588661	-0.07436265441
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-225	03	vlpfc	03	subject00066	240	-0.1754853697	-0.1773207677
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-225	03	vlpfc	03	subject00066	240	0.1463967723	0.1474562899
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.1027201163	0.103083702
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.2701713735	-0.2770486809
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-225	03	vlpfc	03	subject00066	240	0.002414519122	0.002414523814
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.1196586044	0.1202346593
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-225	03	vlpfc	03	subject00066	240	0.05963768099	0.05970853577
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.308419724	-0.3187980682
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.2531613014	-0.2587877246
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.03311051689	-0.03312262461
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-225	03	vlpfc	03	subject00066	240	0.1652391152	0.1667681378
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-225	03	vlpfc	03	subject00066	240	-0.1303347727	-0.1310803927
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-225	03	vlpfc	03	subject00066	240	0.2062320977	0.2092328536
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-225	03	vlpfc	03	subject00066	240	0.07274207355	0.07287078513
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-225	03	vlpfc	03	subject00066	240	-0.2341943312	-0.2386226157
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-225	03	vlpfc	03	subject00066	240	0.269966711	0.2768279164
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-225	03	vlpfc	03	subject00066	240	-0.09999032623	-0.1003255763
